Country Name,Country Code,Indicator Name,Indicator Code,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.043276532,0.964837925,4.28278046,3.504247069,4.400867754,4.807962976,3.90657744,3.816178063,1.943672296,0.770924024,-0.930521193,1.788735682,0.781848216,1.625034176,2.506579646,0.319247925,-3.12207942,1.737625476,-1.696164781,-4.057293608,-0.922644675,0.792190302,1.792046046,2.019485396,3.506345285,2.849325934,2.682759921,-8.300516042,5.482391708
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.936359415,5.31791766,6.822810304,1.573785132,4.242516103,0.068037756,-1.366079712,-2.314140568,-0.834054717,-0.021404395,4.320745486,4.057418364,2.133490665,4.807117193,5.421622872,6.49629212,-0.261137328,11.09523127,4.286371207,-0.708043112,8.293076489,5.301238592,2.957151735,4.268025833,4.810078856,3.204250341,-0.401855101,-0.819785391,4.102413415
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,7.118511824,1.215150773,14.66722516,14.33420348,8.280429404,-8.556183291,-9.310638168,-12.48919176,14.01586549,21.92523949,11.29065118,-0.996556103,3.788281521,7.429182255,8.593490879,5.777362056,9.600808489,6.096456563,4.698569866,-0.157866651,3.721299671,8.86461882,1.419367563,1.227077378,1.362687466,-11.31846611,7.050450938
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.944260941,4.856570032,4.400971904,3.112004127,-1.213340143,1.618057377,4.952127295,-1.659000412,1.102005557,2.130011119,2.080905712,4.097711779,2.556738092,2.336393449,0.314025821,1.942064347,-0.477688025,3.789957356,3.840277696,0.902918908,3.305896099,3.689809769,3.672723859,3.606620728,3.98838686,2.816895064,0.965367241,-10.30995848,-3.667728391
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.135024396,3.098042563,2.693088665,2.919566458,3.362763215,2.823029847,3.52719615,4.021954586,1.502311089,1.527914987,2.016843961,3.204409586,2.762152412,2.903665166,2.54134964,0.364084286,-3.392197968,2.926753193,1.654401748,1.249302147,1.399454631,1.914779925,2.137343397,1.7481025,2.363005069,2.256349093,1.699214998,-4.448770621,5.119168489
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.297682614,-1.666325158,-0.388969413,-0.668536559,-0.12281467,1.733374403,1.890532784,3.245411024,-0.341595584,0.846181491,2.126928842,0.971259127,0.309973481,-1.967406944,0.17133993,-3.678029708,-3.479268511,-4.718832487,-5.388345774,-2.262747886,0.392995196,1.046208544,3.446946725,3.36664139,2.097448458,2.82447942,2.420144903,-10,1.024255604
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.898186662,7.18215168,3.719958677,19.21891534,7.492758483,26.17024567,17.98565682,17.66355636,11.95656113,19.59233153,13.37517641,4.730011844,5.556040643,5.334323292,4.753345724,3.064191884,-1.497604702,1.234872202,0.774808381,-3.640449798,1.590756954
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.528834497,3.93194273,6.233511484,3.907702088,-4.849062738,-2.029812906,-0.376660706,2.461263459,5.218136257,5.70299165,2.341147329,10.42811302,4.668148051,8.028811076,7.233807744,9.307467171,-5.517394408,-3.90123628,4.517086964,1.924993262,0.269963879,4.120674963,3.16050387,2.857546057,8.196506503,6.029019041,3.853163833,-3.677510791,5.100128197
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.668540341,-12.56975598,-4.143528406,-3.755069439,1.399915805,-5.299961625,6.39991469,10.00006682,5.100051225,4.699991909,7.299952345,7.19994787,6.399965448,8.200068255,8.499977768,5.199969265,-7.799993913,4.5,4.300029186,4.024086157,1.755422149,0.736267221,-1.972719226,0.193690072,1.825790064,2.80724541,2.198075714,-2.663757511,4.7495841
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.108691877,-50.2480671,35.22407831,12.74569576,13.84975249,8.858669491,4.351888326,8.37091824,8.484519453,13.1920781,2.20240272,7.447679676,9.377899425,9.227047579,7.633311061,11.16124324,6.248259929,7.334656108,7.958385719,8.641520625,4.719836864,6.167167721,8.856861325,5.970744298,3.976289694,8.579437537,9.460597561,-3.35885332,10.88451916
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.329027017,5.952910172,6.845063085,6.739008507,3.737732496,5.490781105,7.571896511,4.110306564,4.436097659,3.602393513,7.251929518,7.507388375,7.51755059,7.625924614,7.23302973,3.26410227,6.928248872,7.468773659,5.110244127,5.467978464,6.033785463,6.938621192,7.33607192,7.682240582,6.527009244,6.334238353,3.835371973,-5.22737398,7.964362173
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.363741429,0.558720185,0.212091348,2.637424217,1.103782049,2.893362519,-3.763285216,5.625416143,-1.210743863,-2.819174404,11.24206139,7.958441664,5.573850121,2.788402228,1.847130252,6.249772755,-2.05924919,5.039484026,9.996865166,5.41142278,2.699281071,3.652485666,4.106393864,1.670664257,-0.741528418,2.5141658,0.333780755,-4.137670376,3.240929768
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.56874919,1.006229248,5.997092261,5.919123763,18.31265719,4.308504255,3.104095615,6.34586744,6.500360534,6.006471536,6.288808161,5.140888518,5.643515513,6.531411747,5.735274237,3.846744731,-2.767704366,3.858241952,-3.213532093,-17.0046884,1.955144633,4.661379542,1.910176891,3.467642184,0.709256285,-2.68093055,-2.178251045,-3.629800924,-1.868520206
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.360213007,-0.047520949,5.468584858,2.019977209,3.045601035,5.898479318,6.28330825,3.887210958,4.310851466,0.068696575,5.593950945,4.643293937,4.310238526,2.330770983,2.827119201,3.703169064,2.752104485,3.390889253,1.33409108,4.002995551,2.412385276,6.224074438,6.367043651,6.369684417,7.393737497,6.209241034,4.613628097,1.325505141,6.064495968
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.45965088,11.09568931,7.175401121,7.47139086,8.316209111,-2.191015006,5.718371757,9.038316326,-1.070862751,3.923360767,4.548255426,9.939982684,7.366322393,9.006766079,9.021519513,1.863483455,0.127953383,14.51974971,6.214934169,4.435497594,4.817630991,3.935540277,2.976799316,3.56169799,4.661435049,3.661304994,1.095672567,-4.143105621,7.613962615
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.999999535,8.100001226,10.08861539,1.609907635,-0.914077188,1.291512249,-0.485730728,-14.27699959,-7.9566061,-2.799982885,6.523466851,7.683299966,7.357841934,4.138280318,3.639672429,6.225969544,2.864267902,9.708388169,7.429949617,2.466001387,5.237740178,1.189217471,1.676146156,5.554731534,3.075348034,2.745995423,1.749514287,-3.382047485,-0.202448665
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.374549379,-1.947384335,-7.999753286,1.753821399,-5.877082015,1.785014281,-1.979285588,6.652727885,-6.345455153,26.4173166,9.313120969,6.59794486,4.505095672,4.223914279,8.058145152,5.39828521,3.188051216,5.346466052,6.315045036,15.18176908,20.71576829,4.556772366,-20.59877072,6.055474029,4.192610074,3.46460214,5.254241203,-1.96894782,4.104700089
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.818315557,4.692061727,4.734081402,0.811461899,3.137970067,2.6522773,2.162033737,1.127906977,0.87961366,1.572918448,1.565393031,0.889404486,2.705463473,4.348349795,1.858478587,2.130553037,-2.086107412,2.107887579,3.806881243,2.822623757,2.235624415,1.708706265,2.4,2.5390625,2.247619048,2.412444113,2.437471578,-8.177217438,10.27847612
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,7.465618861,9.049360146,2.179379715,5.578342904,0.310800311,3.872966692,4.548844146,2.42510699,3.830083565,7.109322602,-0.500939261,-10.32095658,-5.473684211,-8.314773571,-7.044534413,-0.783972125,-0.7023705,2.291505561,2.344405861,0.258265466,1.493905318,2.065685147,-6.647910818,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,7.794200253,15.04994147,8.53229304,2.349582763,7.530969253,7.456521543,2.489374346,4.049110488
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,6.264082643,7.207379839,3.340877358,-9.424161606,6.13181309,6.878774765,6.380405304,4.387757023,9.028196928,5.530347121,5.107790141,6.439525554,5.655576622,-2.731751989,0.731044553,2.036276689,-0.681542369,2.892636734,-1.58951032,1.806059265,3.338586765,2.101163847,4.495121293,4.331734906,-0.903218502,7.549912535
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.711778517,1.080604911,3.349842362,5.115924447,4.343801185,2.487240509,2.163395419,3.509216877,4.278602147,6.315221049,4.110119872,6.56692673,6.00261573,6.058703567,6.132308998,5.136770872,2.995182592,5.955932497,4.196236606,2.713049054,5.062741794,4.862689504,2.86916607,1.263718788,2.436453173,2.705267856,2.577173069,-1.992506465,4.140531442
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-10.79336463,,,,,,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.704851825,1.078589675,3.345448013,5.115724075,4.351480155,2.493639125,2.163062096,3.506941415,4.27129489,6.309886716,4.100169281,6.558452581,6.005079473,6.061527487,6.136041451,5.130176617,2.99178197,5.955931724,4.199175913,2.711851668,5.06351836,4.862396735,2.871422716,1.267142137,2.438260007,2.705706453,2.577639734,-1.997621502,4.143676738
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.519044764,4.2351013,4.691240681,7.657236016,5.162464834,9.684397432,8.164158283,5.880756168,0.488197209,7.15804651,6.275411333,3.308999925,3.284270752,3.554438403,2.650544602,2.186895129,1.099297461,2.093532129,2.005338765,-5.659522869,3.917242953
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,3.360190639,8.291515746,3.537907624,6.614625826,8.866108323,3.641473766,6.22878367,2.426282361,6.671983657,4.398202015,3.14197646,4.814792654,6.549934955,3.911337989,4.164768974,3.848980918,2.945268909,2.210855833,3.024567669,1.877923038
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.69999815,3.399998897,0,1.000001223,5.699997683,2.300001651,-1.40000047,2.099998868,4.200000421,2.800000689,6.299999433,8.500000185,4.500000211,5.793543585,5.111487778,4.143406812,3.013698983,5.168825152,5.849367672,2.690349747,2.933441652,0.255503032,-3.411096013,-4.915786469,1.567191065,4.948270766,1.168797882,-15.97519639,-2.729618827
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.901328124,6.205531203,5.843494234,6.619898121,5.925837084,4.076097479,-0.105914962,1.166526518,3.253783981,4.509444138,5.499083077,5.278880718,6.623461259,8.493176745,10.83202881,5.574886345,-5.455532867,6.71663275,2.671452779,1.318802246,0.632740007,2.697189807,5.167181606,1.943950861,2.938068678,4.030389714,2.519693137,-3.374681766,3.014302861
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,3.203005809,5.049793457,3.279365444,5.332666572,3.67237155,3.216560335,3.505598057,2.960260286,4.359192778,3.797972642,5.746396901,6.980160755,3.509841517,-7.548437791,1.343748472,0.861327733,-2.639438757,-1.029282772,2.768158831,2.210081607,3.191852518,4.815380632,4.454365747,3.451079244,-4.321369905,8.211062592
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.06561637,3.929972837,3.935192926,1.579456406,3.070526593,4.311836353,4.247184144,4.766348871,1.449498618,2.196921062,2.30981059,4.336856154,2.85880324,4.662773552,3.439221776,-0.450559257,-4.339790575,5.952107008,3.195333235,-0.588304569,1.187775716,2.657798275,4.489281588,2.070593151,2.567924525,1.950022846,1.986195874,-2.170213179,5.075084725
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.106114157,2.400691039,4.82565155,3.842053638,3.10280535,2.604039401,2.950875211,1.76017376,1.054764906,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,5.396630697,3.861213798,0.923230547,2.227480675,1.062610193,2.026578156,2.368742043,2.703557595,-1.55964259,7.883306402
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,3.199994022,4.600002996,1.39054667,1.306727883,1.580384638,0.4,0.500001937,-5.800003254,-6.599997737,,,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.19664988,-0.798696594,-0.825642343,4.917524764,11.96155616,8.403398785,1.872006521,1.514338842,-2.271163035,1.212831208,-5.887127772,-2.850453639,9.005762142,9.406127387,10.42143595,-2.14689223,-1.105245817,5.95496195,7.887279788,1.260828926,6.018076914,4.504785191,5.637314488,5.353071513,4.511094855,3.198883963,3.09986953,-7.692672469,7.86188242
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.150895573,7.213029205,7.026589543,9.825569405,5.023804508,6.785304524,-3.553449871,0.675642589,1.047287102,3.954831927,7.204435053,6.902959435,6.215077835,5.046195556,5.674591777,4.476672736,5.912042793,5.191905841,2.850002844,-26.33901708,-26.30008766,-10.31033991,-4.179791613,-6.405590739,-0.723281777,1.393176078,1.220705221,-3.873681686,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,-0.972299355,1.070877013,8.711296582,11.31483413,7.25118055,-2.490218992,5.610956374,5.324551483,-26.78287693,2.099997677
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.988695986,2.3740378,3.247181917,-1.600006737,-1.199990525
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.29159282,10.93243444,9.874765605,9.06338242,7.344342766,2.895736699,6.382063649,7.635909803,6.984841468,8.059857663,8.942116347,9.122916618,9.977739223,11.07949738,12.48827144,8.619633526,7.984818652,9.923170982,8.651125982,7.575932151,7.296501661,6.985046229,6.689067534,6.58628402,6.705252331,6.525437143,5.783916044,1.297291268,7.263408183
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.611248378,-8.611615375,-0.272111515,1.055291752,2.925930306,-0.646568702,2.468077056,7.397828065,2.592005677,5.010623692,6.180686896,7.868322833,6.642833564,7.850123362,7.62686475,4.456424042,-4.671537451,4.63375976,5.927486785,3.456011805,3.384583267,2.338531219,1.481158564,1.847653949,4.293121523,3.665619832,2.638147847,-1.539745561,7.012473071
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-15.09582749,14.98241435,7.845832319,8.836211632,14.37737757,-2.299876568,2.481751436,-0.783479606,0.823438749,3.82662258,6.720171423,-0.978665335,-4.666299382,2.6501321,-1.175120391,4.062252827,5.537910973,6.099259163,6.398199053,6.543507029,6.112343077,5.920588573,5.742868453,5.559079305,4.347748238,4.9762131,5.459921448,1.752824967,5.260594925
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.251915915,7.997024667,8.120315346,5.651944465,-2.753575153,-7.634035286,4.572307751,4.455247043,3.44424901,6.149036052,7.189243303,6.289342143,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.222870287,2.151656122,-6.19548916,1.533835584
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-16.39999984,-21.29999801,-12.41632223,-16.69999844,1.680674136,5.312867659,3.699550717,8.324324495,9.580836178,10.80000376,10.99999908,10.29999894,6.699998517,7.000003211,7.800000119,7.899998272,3.900001148,6.499999086,7.4000006,7.499999463,7.399999747,6.70000069,6.019303318,6.899260206,7.099894057,7.599278842,7.400652432,4.400049702,9.200190431
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941,6.3,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.501006775,5.488317096,0.704978402,4.062659671,5.330611918,2.615999857,0.392709184,3.530981828,0.261384687,0.49411421,2.63209818,5.508624761,4.11160637,5.165197374,5.470217698,3.910367909,-2.02542013,6.733812059,4.632624186,2.648271552,2.957514285,1.45287952,0.482684763,-0.159344596,1.981477943,1.738687708,0.727684308,-6.548339687,6.75307636
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,16.34769215,-6.700694073,-2.182267238,0.4,2.987649098,-4.119405976,10.26241993,11.39054374,10.14430972,9.329424057,5.956053788,4.858597922,3.10288057,4.471962123,2.763221773,3.382977353,-3.057649469,-0.690255803,23.51379081,31.91448717,5.29144192
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.091984288,2.023017675,3.024086832,6.548866141,3.852107051,6.671634695,4.548956269,6.197073309,2.802219349,3.20178223,2.17562045,7.70484566,4.481502281,5.186314237,6.14271581,3.689547531,2.584893701,5.271581125,-1.175964284,3.663671787,0.39513463,2.823288568,0.712411294,5.308474301,3.137915782,1.686352332,1.01511776,-2.850659959,4.545119373
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.738055383,4.952521321,7.378535826,1.805531217,1.223449617,2.458759103,3.710880967,0.875990063,3.748925693,4.848012814,2.308045494,-2.410700609,0.081033894,-0.148635323,0.271095291,4.750169656,-5.199109037,0.803490183,6.818276144,0.823102718,0.312307909,2.01870046,1.171888256,6.571000501,3.322432544,0.24122796,0.706483434,0.488645323,-2.667506175
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.329027017,5.952910172,6.845063085,6.739008507,3.737732496,5.490781105,7.571896511,4.110306564,4.436097659,3.602393513,7.251929518,7.507388375,7.51755059,7.625924614,7.23302973,3.26410227,6.928248872,7.468773659,5.110244127,5.467978464,6.033785463,6.938621192,7.33607192,7.682240582,6.527009244,6.334238353,3.835371973,-5.22737398,7.964362173
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.704851825,1.078589675,3.345448013,5.115724075,4.351480155,2.493639125,2.163062096,3.506941415,4.27129489,6.309886716,4.100169281,6.558452581,6.005079473,6.061527487,6.136041451,5.130176617,2.99178197,5.955931724,4.199175913,2.711851668,5.06351836,4.862396735,2.871422716,1.267142137,2.438260007,2.705706453,2.577639734,-1.997621502,4.143676738
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.669114766,3.567180606,3.809913144,7.134477465,7.522854626,8.124563997,8.024817644,6.901359591,4.168523982,7.936709687,14.44098954,7.950051511,6.20893788,13.20805861,4.754209701,3.391737078,-4.391729247,3.32322471,-0.294354409,6.610119728,3.843801323,3.322944408,-0.755621962,-6.764439191,-4.706998899,-0.870967846,0.110394047,-7.678331161,-1.026540162
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.189828861,3.178411322,2.351669851,7.146080968,5.440943501,4.783762478,6.054634479,4.709972914,3.796271662,1.322557148,4.702399533,6.235790722,3.486545543,5.244099832,6.709520975,4.237781475,3.043450124,2.971132751,-2.046633895,4.216677115,2.429930964,3.090328031,0.967496905,1.118015189,2.244345087,2.590366637,1.503427858,-8.621135487,4.322776357
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.651265203,-4.668147364,7.878266876,7.379664474,7.577663644,2.404150257,-3.263168406,6.933239705,-5.750006555,6.447722047,5.763206067,9.795936389,8.992304936,6.947988086,5.043507932,0.815024573,-4.823153953,8.427104323,11.20011058,4.788492711,8.485816997,4.939715161,6.084486904,3.323084208,7.501997489,2.979885258,0.783610198,1.940032245,11.35349641
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.110691014,10.28348701,-5.004437317,-5.961361169,10.00322432,15.50121998,-1.563791371,-0.970599814,0,9.523809524,-4.347826087,-2.272727273,-4.651162791,2.43902439,7.142857143,6.666666667,-6.25,-2.222222222,6.818181818,-2.127659574,4.347826087,0,10.41666667,5.660377358,1.785714286,1.754385965,13.79310345,1.515151515,2.985074627
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.205800808,1.567661766,3.569911868,4.544366802,3.525278191,3.708511596,4.863863755,4.520784635,6.070808288,7.093194984,6.672789829,7.50381466,7.476319258,6.53222139,6.768535202,5.68641686,5.269105248,6.336523427,7.672155435,4.50015356,6.781585601,6.732461868,6.160628774,6.867116196,6.785680114,5.444967601,5.799999977,1.996343506,4.279084542
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.32629252,6.403635743,11.52324381,9.072114582,5.100001863,4.905265484,8.053948376,3.141907339,5.183661126,8.732685764,6.473258671,6.807233344,6.332565116,10.78474439,8.412425965,8.708751901,6.801517348,5.637611638,9.391655493,3.837455606,3.586905826,5.106307324,5.187859862,4.781000291,3.131405518,6.303923781,6.438745034,2.951306422,3.536580341
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-14.2,-22.9,-12.2,-10,-2.999999998,-1.900000002,-0.2,5.9,8.800000004,5.339647207,9.516609864,11.79535253,3.071230392,7.571420763,8.215844452,2.243491596,-15.13646791,4.092004367,5.44528081,0.152314967,0.045439094,-10.07889498,-9.772987213,2.440981945,2.359972281,3.48836234,3.199503864,-3.7528041,3.4
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.244618092,3.758336914,3.530324895,5.273941867,5.84932347,3.076155435,3.669904644,6.436106944,3.614889886,4.742981536,5.991420274,8.137273099,7.745600259,8.895668149,9.645161287,6.482065553,2.707185318,8.419868824,6.922253195,5.917971318,5.575735175,4.724006115,4.305385277,4.230169356,5.231483155,4.942901104,4.091974413,-0.578501261,7.4021227
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.657546107,7.281342644,-1.447598969,5.577957764,8.547683201,4.518890097,-1.939212154,-1.929930638,-3.844129949,-7.732007206,0.805283915,5.004160334,7.460132138,4.098577364,6.541510842,7.176144668,4.243494175,7.803409666,5.162133029,3.538178707,4.637538641,3.238791217,0.370741265,1.689798164,1.627753973,0.477907184,0.350447153,-6.12147628,4.367009316
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.751781051,4.02879326,2.684217272,3.772565499,4.447174945,4.481394432,4.794499045,4.077159479,0.954338729,1.695942923,2.796209101,3.852552601,3.48322032,2.782810626,2.010507552,0.122188443,-2.599888351,2.708856694,1.54989495,2.280687603,1.841875395,2.287775933,2.706369582,1.667472076,2.241921216,2.945384831,2.294439078,-2.767802511,5.945484761
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.300000005,-5.199999992,-0.900000006,1.700000004,5.199999997,4.3,4.300000003,3.834999999,4.16383825,3.973488192,4.232627382,7.449000605,6.950007197,7.451418476,9.473005305,9.029161017,8.050933328,7.597167961,7.525139894,7.102444887,7.29655037,6.873838441,7.218773508,5.9321508,4.395274633,5.354996888,5.709632222,1.886245259,7.420110242
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.250730774,-1.247623364,7.766650245,1.287912003,3.505150873,4.090194933,2.710310713,1.639031904,1.74823102,5.342127074,6.691336654,4.114698804,2.488557339,6.996926268,3.322968598,0.404640809,-1.378193606,-4.470467935,-0.606276651,1.169112184,2.462484172,1.145755695,2.785223963,4.149565063,1.669364654,3.052342971,0.404010393,-5.31264623,1.352114255
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.275388158,-2.349507928,3.951662724,-0.197837257,6.370931401,0.294055161,-5.970458146,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,,,,,,,
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,-0.396080884,3.285893679,3.485309017,3.504993147,4.010594022,1.218624955,-6.594788859,0.596383224,-8.204245554,-14.8125,-6.285155295,-1.774530271,-0.425079702,1.600853789,-0.735294118,1.904761905,2.777777778,-2.14700682,
Vietnam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.072730657,8.838980952,9.540480175,9.340017496,8.152084143,5.764455464,4.773586881,6.787316408,6.192893312,6.320820988,6.899063492,7.536410612,7.547247727,6.977954812,7.129504484,5.661771208,5.397897543,6.423238217,6.413177689,5.50454562,5.553500245,6.422246656,6.987166724,6.690009213,6.940187782,7.464991257,7.359281,2.865411946,2.561551142
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.735447995,9.081466093,1.003945041,2.327335416,4.906812678,1.176854361,0.337293222,5.924809057,-3.397582489,-5.198318759,4.288335117,3.987392802,5.305326473,8.460697472,2.875892288,5.600991821,3.037303541,1.258867203,3.1398029,1.010047687,0.463390415,3.136867294,0.366522075,4.688756366,6.317305384,2.900230273,3.241187655,-5.396254215,0.449256481
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.808161085,3.305388336,3.092063238,3.593206788,3.8777349,2.819175366,3.55283987,4.51495667,2.009203206,2.304827672,3.109626536,4.471240675,4.004597144,4.4204254,4.381900771,2.069175771,-1.341448145,4.540838287,3.310323684,2.709179248,2.807854064,3.090092865,3.078568332,2.801958409,3.384964287,3.285537452,2.591290258,-3.115404063,5.869779283
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.09999101,-2.542100481,6.673643146,7.178968818,0.643425004,2.194889718,2.185434374,5.093044692,7.390129062,5.651959199,5.212628926,3.087260238,6.639203613,2.132127147,0.48598255,3.556104674,-0.541677602,6.124719923,3.849077947,-3.732130209,0.107293276,0.659923769,3.850361817,7.983862878,1.4062824,-0.609647103,4.451858917,-3.108444011,-7.084587997
